term,term_difference,en_tf,sm_tf
sculpture,-0.000326386735582,5.80068834835e-05,0.000384393619066
ammurapi,-0.000326386735582,5.80068834835e-05,0.000384393619066
supply,-0.000326386735582,5.80068834835e-05,0.000384393619066
china,-0.000325227266837,0.000251363161762,0.000576590428599
factor,-0.000325227266837,0.000251363161762,0.000576590428599
name,-0.000325227266837,0.000251363161762,0.000576590428599
great,-0.000324067798092,0.00044471944004,0.000768787238132
historical,-0.000324067798092,0.00044471944004,0.000768787238132
slightly,-0.000307051107755,7.73425113113e-05,0.000384393619066
divided,-0.000307051107755,7.73425113113e-05,0.000384393619066
hauslabjoch,-0.000307051107755,7.73425113113e-05,0.000384393619066
assembly,-0.000307051107755,7.73425113113e-05,0.000384393619066
off,-0.000307051107755,7.73425113113e-05,0.000384393619066
aramaean,-0.000307051107755,7.73425113113e-05,0.000384393619066
literacy,-0.000307051107755,7.73425113113e-05,0.000384393619066
increasingly,-0.000307051107755,7.73425113113e-05,0.000384393619066
loss,-0.000307051107755,7.73425113113e-05,0.000384393619066
drew,-0.000307051107755,7.73425113113e-05,0.000384393619066
map,-0.000307051107755,7.73425113113e-05,0.000384393619066
eye,-0.000307051107755,7.73425113113e-05,0.000384393619066
pompeii,-0.000307051107755,7.73425113113e-05,0.000384393619066
forward,-0.000307051107755,7.73425113113e-05,0.000384393619066
weaponry,-0.000307051107755,7.73425113113e-05,0.000384393619066
twice,-0.000307051107755,7.73425113113e-05,0.000384393619066
metre,-0.000307051107755,7.73425113113e-05,0.000384393619066
unlike,-0.000307051107755,7.73425113113e-05,0.000384393619066
here,-0.000305891639009,0.00027069878959,0.000576590428599
rock,-0.000304732170264,0.000464055067868,0.000768787238132
general,-0.000304732170264,0.000464055067868,0.000768787238132
method,-0.000301253764028,0.0010441239027,0.00134537766673
late,-0.000298934826537,0.00143083645926,0.0017297712858
easy,-0.000287715479927,9.66781391392e-05,0.000384393619066
palette,-0.000287715479927,9.66781391392e-05,0.000384393619066
always,-0.000287715479927,9.66781391392e-05,0.000384393619066
